Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","707.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","1021.8","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","720","Ginger","2017","2017","USD","2885.9","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2017","2017","USD","1837.2","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","2138.8","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","446","Maize, green","2017","2017","USD","3667.8","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","1458.2","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","430","Okra","2017","2017","USD","1501.4","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","1193.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","1735.1","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","2275.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","600","Papayas","2017","2017","USD","1039.9","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","USD","2691.7","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","197","Pigeon peas","2017","2017","USD","2227.7","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","574","Pineapples","2017","2017","USD","1143.2","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","489","Plantains and others","2017","2017","USD","778.1","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","1017.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","836.8","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","149","Roots and tubers, nes","2017","2017","USD","1270.4","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","2046.5","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","423","String beans","2017","2017","USD","1411.7","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","156","Sugar cane","2017","2017","USD","561.8","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","USD","1145.5","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","1284.8","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2017","2017","USD","957.9","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","773.6","","Official data"
"PP","Producer Prices - Annual","109","Jamaica","5532","Producer Price (USD/tonne)","137","Yams","2017","2017","USD","1223.4","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","2242.2","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","526","Apricots","2017","2017","USD","3492.1","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","367","Asparagus","2017","2017","USD","10110","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","1192.9","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","5610.4","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","89","Buckwheat","2017","2017","USD","2938.1","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","663.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","819.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","USD","15753.4","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","220","Chestnut","2017","2017","USD","5595.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","3279.1","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","2234.2","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","2890.4","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","1900.8","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","14826.2","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","720","Ginger","2017","2017","USD","5282.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","6563.9","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2017","2017","USD","6365.6","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","592","Kiwi fruit","2017","2017","USD","4120.9","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","USD","2943.8","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1238.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","446","Maize, green","2017","2017","USD","1829.4","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2017","2017","USD","23193.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","15173.9","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","2036.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","USD","3479.7","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","3411","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","912.9","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","734.6","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","1105.5","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","3979.8","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","3005.4","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","11500.8","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","587","Persimmons","2017","2017","USD","2024.7","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","574","Pineapples","2017","2017","USD","1332.8","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","4701.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","1009.2","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","1366.7","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","2014.9","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","USD","1125.9","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","4405.1","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","USD","10208.1","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","423","String beans","2017","2017","USD","7491.6","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","157","Sugar beet","2017","2017","USD","103.2","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","156","Sugar cane","2017","2017","USD","197.8","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","USD","1807.1","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","USD","2384","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2017","2017","USD","2815.5","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","667","Tea","2017","2017","USD","16529.1","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2017","2017","USD","19506.8","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","2489.6","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","1617.2","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","286.3","","Official data"
"PP","Producer Prices - Annual","110","Japan","5532","Producer Price (USD/tonne)","137","Yams","2017","2017","USD","2977.7","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","397.1","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","101.8","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","89","Buckwheat","2017","2017","USD","222.2","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","119","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","140.3","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","133.2","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","520.3","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","119.2","","Official data"
"PP","Producer Prices - Annual","108","Kazakhstan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","1011.5","","Official data"
